"Continent ID","Continent","Country ID","Country","ISO 3","Trade Value"
"oc","Oceania","ocmhl","Marshall Islands","mhl",494944
"oc","Oceania","ocmnp","Northern Mariana Islands","mnp",35215
"oc","Oceania","ocncl","New Caledonia","ncl",355224635
"oc","Oceania","ocnfk","Norfolk Island","nfk",14951
"oc","Oceania","ocniu","Niue","niu",45121
"oc","Oceania","ocnru","Nauru","nru",4289278
"oc","Oceania","ocnzl","New Zealand","nzl",7230818161
"oc","Oceania","ocpcn","Pitcairn Islands","pcn",13798
"oc","Oceania","ocplw","Palau","plw",180094
"oc","Oceania","ocpng","Papua New Guinea","png",3225046403
"oc","Oceania","ocpyf","French Polynesia","pyf",1791596
"oc","Oceania","ocslb","Solomon Islands","slb",39224535
"oc","Oceania","octon","Tonga","ton",1771219
"oc","Oceania","octuv","Tuvalu","tuv",261562
"oc","Oceania","ocvut","Vanuatu","vut",1624277
"oc","Oceania","ocwsm","Samoa","wsm",24082408.000000004
"sa","South America","saarg","Argentina","arg",716368567
"sa","South America","sabol","Bolivia","bol",126823312
"sa","South America","sabra","Brazil","bra",453665853
"sa","South America","sachl","Chile","chl",1026885854
"sa","South America","sacol","Colombia","col",58589196
"sa","South America","saecu","Ecuador","ecu",19095673
"sa","South America","saflk","Falkland Islands","flk",33514
"sa","South America","saguy","Guyana","guy",465746
"sa","South America","saper","Peru","per",135034250
"sa","South America","sapry","Paraguay","pry",1651425
"sa","South America","sasur","Suriname","sur",185741
"sa","South America","saury","Uruguay","ury",9479823
"sa","South America","saven","Venezuela","ven",828794
